Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Category
7126,Ca-2016-123176,2016-09-27,2016-09-29,Second Class,Jg-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,Off-Pa-10003971,Office Supplies,Paper,Xerox 1965,17.94,3,0.0,8.7906,Profit
7127,Ca-2016-123176,2016-09-27,2016-09-29,Second Class,Jg-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,Off-Ar-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0.0,4.5837,Profit
7128,Us-2016-117541,2016-11-14,2016-11-20,Standard Class,Jm-16195,Justin Mackendrick,Consumer,United States,Newark,Delaware,19711,East,Off-Pa-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,5,0.0,7.567,Profit
7129,Us-2016-117541,2016-11-14,2016-11-20,Standard Class,Jm-16195,Justin Mackendrick,Consumer,United States,Newark,Delaware,19711,East,Fur-Fu-10000550,Furniture,Furnishings,Stacking Trays By Oic,19.92,4,0.0,6.5736,Profit
7130,Ca-2016-166282,2016-04-16,2016-04-22,Standard Class,Pk-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,Tec-Ac-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 Gb,35.168,4,0.2,8.3524,Profit
7131,Ca-2016-166282,2016-04-16,2016-04-22,Standard Class,Pk-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,Off-Pa-10003022,Office Supplies,Paper,Standard Line While You Were Out Hardbound Telephone Message Book,123.088,7,0.2,40.0036,Profit
7132,Ca-2017-141439,2017-11-26,2017-12-01,Standard Class,Tt-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,Fur-Ta-10001039,Furniture,Tables,Ki Adjustable-Height Table,257.94,3,0.0,67.0644,Profit
7134,Ca-2017-141439,2017-11-26,2017-12-01,Standard Class,Tt-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,Fur-Fu-10001473,Furniture,Furnishings,Dax Wood Document Frame,27.46,2,0.0,9.8856,Profit
7135,Ca-2017-141439,2017-11-26,2017-12-01,Standard Class,Tt-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,Tec-Ph-10001819,Technology,Phones,Innergie Mmini Combo Duo Usb Travel Charging Kit,89.98,2,0.0,43.1904,Profit
7137,Ca-2015-163965,2015-11-20,2015-11-27,Standard Class,Ss-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,Off-Bi-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool For Ring Binders,7.23,5,0.7,-5.784,Loss
7138,Ca-2015-163965,2015-11-20,2015-11-27,Standard Class,Ss-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,Off-St-10000918,Office Supplies,Storage,Crate-A-Files,17.44,2,0.2,1.308,Profit
7139,Ca-2015-163965,2015-11-20,2015-11-27,Standard Class,Ss-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,Off-Bi-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88,4,0.7,-50.304,Loss
7140,Ca-2015-163965,2015-11-20,2015-11-27,Standard Class,Ss-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,Fur-Bo-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352,3,0.2,-36.294,Loss
7141,Ca-2017-128783,2017-09-07,2017-09-07,Same Day,Tg-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,Tec-Ac-10002473,Technology,Accessories,Maxell 4.7Gb Dvd-R,113.52,4,0.0,46.5432,Profit
7142,Ca-2017-128783,2017-09-07,2017-09-07,Same Day,Tg-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,Fur-Fu-10003623,Furniture,Furnishings,"Dataproducts Ampli Magnifier Task Lamp, Black,",135.3,5,0.0,37.884,Profit
7143,Ca-2014-122217,2014-11-24,2014-11-29,Standard Class,Hp-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,Fur-Fu-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906,Profit
7145,Us-2017-141558,2017-03-11,2017-03-16,Standard Class,Mh-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Off-Bi-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",12.294,1,0.7,-8.6058,Loss
7146,Us-2017-141558,2017-03-11,2017-03-16,Standard Class,Mh-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Fur-Ta-10004086,Furniture,Tables,Ki Adjustable-Height Table,154.764,3,0.4,-46.4292,Loss
7147,Us-2017-141558,2017-03-11,2017-03-16,Standard Class,Mh-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Off-St-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,1,0.2,3.246,Profit
7148,Ca-2016-139941,2016-06-12,2016-06-17,Standard Class,Cb-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,Off-Pa-10000241,Office Supplies,Paper,"Ibm Multi-Purpose Copy Paper, 8 1/2 X 11"", Case",92.94,3,0.0,41.823,Profit
7149,Ca-2016-139941,2016-06-12,2016-06-17,Standard Class,Cb-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,Off-Ap-10004036,Office Supplies,Appliances,Bionaire 99.97% Hepa Air Cleaner,52.56,3,0.0,18.396,Profit
7151,Ca-2017-100412,2017-12-22,2017-12-26,Standard Class,Sr-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,Fur-Ch-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,2,0.0,35.49,Profit
7152,Ca-2017-142909,2017-12-22,2017-12-25,Second Class,Ag-10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West,Fur-Ta-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2,0.5,-135.087,Loss
7153,Ca-2014-137911,2014-10-09,2014-10-15,Standard Class,Bp-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South,Off-Pa-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688,Profit
7154,Ca-2015-106208,2015-12-10,2015-12-15,Standard Class,Jw-16075,Julia West,Consumer,United States,Chicago,Illinois,60610,Central,Off-Ap-10004980,Office Supplies,Appliances,3M Replacement Filter For Office Air Cleaner For 20' X 33' Room,53.088,7,0.8,-108.8304,Loss
7155,Us-2015-136749,2015-12-25,2015-12-27,Second Class,Lh-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,Fur-Fu-10000747,Furniture,Furnishings,Tenex B1-Re Series Chair Mats For Low Pile Carpets,275.88,6,0.0,46.8996,Profit
7156,Us-2015-136749,2015-12-25,2015-12-27,Second Class,Lh-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,Off-Bi-10004492,Office Supplies,Binders,Tuf-Vin Binders,157.9,5,0.0,74.213,Profit
7157,Ca-2017-126718,2017-04-29,2017-05-04,Standard Class,Kt-16480,Kean Thornton,Consumer,United States,Orange,New Jersey,7050,East,Off-La-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,1,0.0,2.4059,Profit
7158,Ca-2016-131380,2016-03-28,2016-03-31,Second Class,Cc-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,Off-St-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8792,Profit
7159,Ca-2016-131380,2016-03-28,2016-03-31,Second Class,Cc-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,Off-Pa-10001243,Office Supplies,Paper,Xerox 1983,5.98,1,0.0,2.9302,Profit
7160,Ca-2015-145835,2015-05-13,2015-05-18,Second Class,Bf-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,Tec-Ph-10004447,Technology,Phones,Toshiba Ipt2010-Sd Ip Telephone,222.384,2,0.2,16.6788,Profit
7161,Ca-2015-145835,2015-05-13,2015-05-18,Second Class,Bf-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,Off-Fa-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,4,0.2,5.6,Profit
7162,Ca-2014-138709,2014-07-04,2014-07-09,Standard Class,Ms-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,Off-Pa-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,3,0.0,10.92,Profit
7163,Ca-2014-138709,2014-07-04,2014-07-09,Standard Class,Ms-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,Off-Bi-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,5,0.0,7.644,Profit
7164,Ca-2014-122070,2014-04-22,2014-04-24,Second Class,Ah-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,Off-En-10004773,Office Supplies,Envelopes,Staple Envelope,247.84,8,0.0,121.4416,Profit
7165,Ca-2014-122070,2014-04-22,2014-04-24,Second Class,Ah-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,Off-Bi-10004970,Office Supplies,Binders,"Accohide 3-Ring Binder, Blue, 1""",9.912,3,0.2,3.3453,Profit
7166,Ca-2016-158610,2016-09-19,2016-09-22,First Class,Ck-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,Off-St-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0.0,17.38,Profit
7167,Ca-2014-117464,2014-07-22,2014-07-24,Second Class,Np-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,Off-Ar-10003190,Office Supplies,Art,Newell 32,11.52,4,0.0,3.2256,Profit
7169,Ca-2014-117464,2014-07-22,2014-07-24,Second Class,Np-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,Off-St-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,0.0,68.585,Profit
7170,Ca-2014-117464,2014-07-22,2014-07-24,Second Class,Np-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,Fur-Ta-10004767,Furniture,Tables,Safco Drafting Table,170.352,3,0.2,19.1646,Profit
7171,Us-2017-168613,2017-10-08,2017-10-14,Standard Class,Gm-14440,Gary Mcgarr,Consumer,United States,New York City,New York,10009,East,Fur-Ch-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,2,0.1,3.2392,Profit
7172,Ca-2017-125381,2017-04-25,2017-04-27,Second Class,Sg-20605,Speros Goranitis,Consumer,United States,San Francisco,California,94109,West,Tec-Ac-10000158,Technology,Accessories,Sony 64Gb Class 10 Micro Sdhc R40 Memory Card,107.97,3,0.0,22.6737,Profit
7173,Us-2017-141677,2017-03-26,2017-03-30,Standard Class,Hk-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,Tec-Ac-10000158,Technology,Accessories,Sony 64Gb Class 10 Micro Sdhc R40 Memory Card,143.96,5,0.2,1.7995,Profit
7175,Us-2017-141677,2017-03-26,2017-03-30,Standard Class,Hk-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,Off-Pa-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235,Profit
7176,Us-2017-141677,2017-03-26,2017-03-30,Standard Class,Hk-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,Off-Ap-10001205,Office Supplies,Appliances,Belkin 5 Outlet Surgemaster Power Centers,87.168,8,0.8,-226.6368,Loss
7177,Us-2017-141677,2017-03-26,2017-03-30,Standard Class,Hk-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,Off-St-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174,Profit
7178,Ca-2017-133067,2017-05-04,2017-05-10,Standard Class,My-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Off-Bi-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" X 8 1/2""",2.202,2,0.7,-1.5414,Loss
7179,Ca-2017-133067,2017-05-04,2017-05-10,Standard Class,My-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Off-Bi-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,3,0.7,-7.5168,Loss
7180,Us-2016-144351,2016-11-14,2016-11-18,Standard Class,Rc-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East,Tec-Ph-10001644,Technology,Phones,"Bluelounge Milo Smartphone Stand, White/Metallic",89.97,3,0.0,25.1916,Profit
7181,Ca-2014-106054,2014-01-06,2014-01-07,First Class,Jo-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,Off-Ar-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set With Brush",12.78,3,0.0,5.2398,Profit
7182,Ca-2016-138667,2016-12-27,2016-12-30,Second Class,Mw-18220,Mitch Webber,Consumer,United States,Lancaster,Ohio,43130,East,Tec-Ac-10003063,Technology,Accessories,Micro Innovations Usb Rf Wireless Keyboard With Mouse,40.0,2,0.2,0.5,Profit
7183,Ca-2017-150609,2017-04-30,2017-05-04,Standard Class,Nz-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,90032,West,Off-Bi-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,0.2,7.553,Profit
7185,Ca-2017-133102,2017-08-17,2017-08-24,Standard Class,Ed-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,Off-Su-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041,Loss
7186,Ca-2017-133102,2017-08-17,2017-08-24,Standard Class,Ed-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,Off-Ar-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,Profit
7187,Ca-2017-133102,2017-08-17,2017-08-24,Standard Class,Ed-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,Fur-Ch-10002017,Furniture,Chairs,Safco Optional Arm Kit For Workspace Cribbage Stacking Chair,74.592,4,0.3,-2.1312,Loss
7188,Ca-2017-133102,2017-08-17,2017-08-24,Standard Class,Ed-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,Fur-Fu-10003247,Furniture,Furnishings,36X48 Hardfloor Chairmat,16.784,2,0.6,-22.2388,Loss
7189,Ca-2017-133102,2017-08-17,2017-08-24,Standard Class,Ed-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,Off-Ap-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master Ii 8-Outlet Surge Protector,38.864,4,0.8,-99.1032,Loss
7190,Ca-2016-164399,2016-11-12,2016-11-15,First Class,Dw-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,Tec-Ph-10004908,Technology,Phones,Panasonic Kx Ts3282W Corded Phone,203.976,3,0.2,25.497,Profit
7192,Ca-2016-116918,2016-10-01,2016-10-06,Second Class,Jk-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,Off-Bi-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49,Loss
7193,Ca-2016-116918,2016-10-01,2016-10-06,Second Class,Jk-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,Off-Ar-10003631,Office Supplies,Art,Staples In Misc. Colors,30.976,8,0.2,5.0336,Profit
7195,Ca-2016-110492,2016-02-12,2016-02-14,First Class,Js-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,Off-Bi-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,Profit
7196,Ca-2016-147683,2016-11-13,2016-11-17,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West,Fur-Fu-10004848,Furniture,Furnishings,Dax Solid Wood Frames,19.54,2,0.0,7.2298,Profit
7197,Ca-2014-116785,2014-04-26,2014-04-30,Standard Class,Mh-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,Off-Ar-10003504,Office Supplies,Art,Newell 347,21.4,5,0.0,6.206,Profit
7198,Ca-2014-116785,2014-04-26,2014-04-30,Standard Class,Mh-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,Off-La-10000305,Office Supplies,Labels,Avery 495,12.6,2,0.0,5.796,Profit
7199,Us-2015-156797,2015-08-11,2015-08-15,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,Off-Ar-10001427,Office Supplies,Art,Newell 330,11.96,2,0.0,3.1096,Profit
7200,Us-2015-156797,2015-08-11,2015-08-15,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,Tec-Ph-10004614,Technology,Phones,At&T 841000 Phone,138.0,2,0.0,34.5,Profit
7201,Ca-2016-104276,2016-11-27,2016-12-03,Standard Class,Hf-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,Tec-Ph-10001944,Technology,Phones,Wi-Ex Zboost Yx540 Cellular Phone Signal Booster,116.76,1,0.2,14.595,Profit
7202,Ca-2016-104276,2016-11-27,2016-12-03,Standard Class,Hf-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,Fur-Ta-10001039,Furniture,Tables,Ki Adjustable-Height Table,331.023,7,0.45,-114.3534,Loss
7204,Ca-2014-118276,2014-12-29,2015-01-02,Standard Class,Mg-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central,Fur-Fu-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,3,0.6,-4.8048,Loss
7205,Ca-2015-136658,2015-09-10,2015-09-17,Standard Class,Bo-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024,East,Off-Ar-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0.0,2.0672,Profit
7206,Ca-2017-137414,2017-10-02,2017-10-06,Standard Class,Cm-12115,Chad Mcguire,Consumer,United States,San Francisco,California,94109,West,Fur-Fu-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0.0,5.9364,Profit
7207,Ca-2017-137414,2017-10-02,2017-10-06,Standard Class,Cm-12115,Chad Mcguire,Consumer,United States,San Francisco,California,94109,West,Tec-Ma-10002930,Technology,Machines,Ricoh - Ink Collector Unit For Gx3000 Series Printers,369.16,11,0.2,32.3015,Profit
7208,Ca-2016-143476,2016-09-11,2016-09-13,First Class,Lc-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,Off-Ar-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91,Profit
7209,Ca-2016-143476,2016-09-11,2016-09-13,First Class,Lc-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,Off-Pa-10001837,Office Supplies,Paper,Xerox 1976,20.736,4,0.2,7.2576,Profit
7210,Ca-2016-143476,2016-09-11,2016-09-13,First Class,Lc-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,Off-Pa-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. And 84 Bright),9.568,2,0.2,2.99,Profit
7211,Us-2016-119046,2016-06-02,2016-06-06,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,Off-Pa-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828,Profit
7212,Us-2016-119046,2016-06-02,2016-06-06,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,Off-Bi-10001078,Office Supplies,Binders,"Acco Presstex Data Binder With Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224,Profit
7213,Us-2016-119046,2016-06-02,2016-06-06,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,Off-Bi-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,Profit
7214,Ca-2017-154949,2017-10-15,2017-10-19,Standard Class,Mc-17275,Marc Crier,Consumer,United States,Camarillo,California,93010,West,Off-La-10002034,Office Supplies,Labels,Avery 478,14.73,3,0.0,7.2177,Profit
7215,Ca-2015-103072,2015-09-27,2015-09-30,Second Class,Hw-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,Off-Ar-10000127,Office Supplies,Art,Newell 321,16.4,5,0.0,4.756,Profit
7216,Ca-2015-103072,2015-09-27,2015-09-30,Second Class,Hw-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,Off-Pa-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0.0,12.4416,Profit
7217,Ca-2015-150770,2015-05-03,2015-05-06,First Class,Lc-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,Off-Ar-10001246,Office Supplies,Art,Newell 317,8.82,3,0.0,2.5578,Profit
7218,Ca-2015-150770,2015-05-03,2015-05-06,First Class,Lc-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,Off-Bi-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,2,0.2,21.8736,Profit
7219,Ca-2015-150770,2015-05-03,2015-05-06,First Class,Lc-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,Tec-Ac-10000844,Technology,Accessories,Logitech Gaming G510S - Keyboard,339.96,4,0.0,122.3856,Profit
7220,Ca-2015-150770,2015-05-03,2015-05-06,First Class,Lc-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,Off-Bi-10001575,Office Supplies,Binders,Gbc Linen Binding Covers,49.568,2,0.2,17.3488,Profit
7221,Ca-2017-154760,2017-01-09,2017-01-13,Standard Class,Bp-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Off-Bi-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,3,0.7,-228.7425,Loss
7222,Us-2017-104437,2017-01-27,2017-01-31,Standard Class,Tg-21310,Toby Gnade,Consumer,United States,New York City,New York,10035,East,Tec-Ph-10000193,Technology,Phones,Jensen Smps-640 - Speaker Phone,137.94,3,0.0,35.8644,Profit
7223,Ca-2017-113075,2017-09-02,2017-09-06,Standard Class,Mc-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623,Central,Tec-Ac-10003441,Technology,Accessories,Kingston Digital Datatraveler 32Gb Usb 2.0,40.68,3,0.2,-7.119,Loss
7224,Ca-2016-109953,2016-07-14,2016-07-18,Standard Class,Rb-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Tec-Ph-10004093,Technology,Phones,Panasonic Kx-Ts550,110.376,3,0.2,12.4173,Profit
7225,Ca-2016-109953,2016-07-14,2016-07-18,Standard Class,Rb-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Off-Ap-10002998,Office Supplies,Appliances,Holmes 99% Hepa Air Purifier,151.62,7,0.0,50.0346,Profit
7226,Ca-2016-109953,2016-07-14,2016-07-18,Standard Class,Rb-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Fur-Fu-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0.0,10.164,Profit
7227,Ca-2017-127397,2017-02-24,2017-02-28,Standard Class,Es-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-Pa-10001125,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725,Profit
7229,Ca-2014-157546,2014-07-20,2014-07-22,First Class,Rd-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,Off-Bi-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,6,0.2,30.2778,Profit
7230,Ca-2014-157546,2014-07-20,2014-07-22,First Class,Rd-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,Off-Pa-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" X 5"" Forms Per Page",22.83,3,0.0,10.7301,Profit
7231,Ca-2017-153843,2017-03-13,2017-03-15,First Class,Sc-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,Off-Bi-10002353,Office Supplies,Binders,Gbc Velobind Cover Sets,30.88,2,0.0,15.44,Profit
7232,Ca-2017-153843,2017-03-13,2017-03-15,First Class,Sc-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,Off-Ap-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum With E-Z Empty Dirt Cup,465.16,2,0.0,120.9416,Profit
7233,Ca-2017-153843,2017-03-13,2017-03-15,First Class,Sc-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,Off-Pa-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0.0,12.4752,Profit
7234,Ca-2016-137337,2016-03-08,2016-03-12,Standard Class,Gb-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Fur-Fu-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0.0,44.304,Profit
7235,Ca-2016-137337,2016-03-08,2016-03-12,Standard Class,Gb-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Off-Pa-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,0.0,6.3504,Profit
7236,Ca-2016-137337,2016-03-08,2016-03-12,Standard Class,Gb-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Off-Bi-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,Profit
7237,Ca-2014-138737,2014-12-07,2014-12-10,First Class,Fp-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,Off-Ar-10003190,Office Supplies,Art,Newell 32,8.64,3,0.0,2.4192,Profit
7238,Ca-2016-164924,2016-07-10,2016-07-10,Same Day,Ea-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Tec-Ma-10000904,Technology,Machines,"Brother Mfc-9340Cdw Led All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916,Loss
7239,Ca-2016-101651,2016-12-24,2016-12-30,Standard Class,Sc-20305,Sean Christensen,Consumer,United States,San Jose,California,95123,West,Fur-Fu-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0.0,18.4632,Profit
7240,Ca-2016-101651,2016-12-24,2016-12-30,Standard Class,Sc-20305,Sean Christensen,Consumer,United States,San Jose,California,95123,West,Off-En-10001990,Office Supplies,Envelopes,Staple Envelope,39.76,7,0.0,18.6872,Profit
7241,Ca-2017-136651,2017-04-23,2017-04-25,Second Class,Jf-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,Fur-Fu-10002445,Furniture,Furnishings,"Dax Two-Tone Rosewood/Black Document Frame, Desktop, 5 X 7",66.36,7,0.0,26.544,Profit
7242,Ca-2017-136651,2017-04-23,2017-04-25,Second Class,Jf-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,Off-Bi-10003638,Office Supplies,Binders,Gbc Durable Plastic Covers,92.88,6,0.2,30.186,Profit
